post_id,text,title,sent_id
formosa_thanhnien_49,“ Vụ_việc Formosa bước_đầu giải_quyết tốt nhưng vẫn còn tiềm_ẩn sâu_xa nhiều vấn_đề lâu_dài trong đó có vấn_đề Quốc_phòng - An_ninh ” .,' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',1
formosa_thanhnien_49,"Nêu ý_kiến về báo_cáo của Chính_phủ về các biện_pháp thực_hiện nhiệm_vụ 6 tháng cuối năm 2016 , Phó_chủ_tịch QH Đỗ_Bá_Tỵ đề_nghị Chính_phủ cần làm rõ hơn một_số nội_dung , trong đó có vấn_đề liên_quan đến vụ_việc ô_nhiễm môi_trường ở miền Trung do của công_ty Formosa .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',2
formosa_thanhnien_49,"Theo ông Đỗ_Bá_Tỵ , vấn_đề Formosa bước_đầu đã được xử_lý tốt nhưng còn nhiều vấn_đề liên_quan",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',3
formosa_thanhnien_49,"“ Vấn_đề khắc_phục môi_trường bao_giờ sẽ làm được để nghề cá tiếp_tục ? Vấn_đề liên_quan quốc_phòng - an_ninh ? Việc giải_ngân số tiền đền_bù của Formosa sẽ được thực_hiện thế_nào ? Trách_nhiệm của các cơ_quan ? Tiền đến tay người_dân ra_sao ? ” , ông Đỗ_Bá_Tỵ đặt ra một loạt các câu_hỏi .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',4
formosa_thanhnien_49,“ Tôi thấy vụ_việc Formosa còn là vấn_đề tiềm_ẩn lâu_dài,' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',5
formosa_thanhnien_49,"Vấn_đề ở đây không_chỉ đơn_giản về kinh_tế mà_còn gắn với quốc_phòng - an_ninh ” , ông Đỗ_Bá_Tỵ nhận_định .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',6
formosa_thanhnien_49,"Theo ông Hà_Ngọc_Chiến , trong 6 tháng cuối năm 2016 , dự_báo tình_hình an_ninh - quốc_phòng , trật_tự an_toàn xã_hội sẽ có những phức_tạp , nhất_là sau khi Toà_án quốc_tế phán_quyết vụ_kiện của Philippines với Trung_Quốc về .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',7
formosa_thanhnien_49,"“ Dù kịch_bản nào xảy_ra , Trung_Quốc cũng sẽ có hành_động phản_ứng",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',8
formosa_thanhnien_49,"Theo ông Đỗ_Bá_Tỵ , sau phán_quyết của Tòa sẽ có nhiều vấn_đề cả về đối_ngoại , an_ninh trên biển , an_ninh trên đất_liền , trong đó có vấn_đề biên_giới Tây_Nam , cần được lưu_ý , đánh_giá cụ_thể .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',9
formosa_thanhnien_49,cám_ơn ĐAI_TƯỚNG rất nhiều chúc ĐẠI_TƯỚNG nhiều sức_khoẻ và hạnh_phúc để phục_vụ cho đất_nước .,' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',10
formosa_thanhnien_49,"Suy_nghĩ của anh bộ_đội cụ Hồ , chính_xác , sâu_xa và chân_tình .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',11
formosa_thanhnien_49,"ĐẠI_TƯỚNG_ĐỖ_BÁ_TỴ có tầm nhìn Chiến_lược đặt Vị_trí Trung_tâm của Con_Người VN & Môi_trường trong mọi Chính_sách Quân_sự Bảo_vệ Tổ_quốc , Chính_sách Phát_triển Kinh_tế phải bền_vững chứ không_thể ăn_xổi_ở_thì , có nguy_cơ khó_khăn trong việc bảo_vệ Chủ_quyền Độc_lập Quốc_gia & Dân_tộc lâu_dài ...",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',12
formosa_thanhnien_49,"cảm_ơn đại_tướng rất nhiều vừa có tư_duy kinh_tế gắn với an_ninh quốc_phòng ( đúng chất anh bộ_đội cụ hồ ) . lại vừa lo cho nhân_dân nơi đang chịu nhiều thiệt_hại do hậu_quả môi_trường / chúc ông nhiều sức_khỏe , hạnh_phúc có những đóng_góp thiết_thực nhiều hơn_nữa trong vị_trí công_tác mới của mình",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',13
formosa_thanhnien_49,Làm điều này sẽ thuận lòng dân và giải_quyết được vấn_đề khó_khăn trong phát quyết về Formosa,' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',14
formosa_thanhnien_49,"Với tư_cách cử_tri , chúng_tôi hết_sức quan_tâm đến cách đặt vấn_đề , cách lo_xa toàn_diện từ thảm_họa môi_trường do Formosa xả thải gây ra . Những ý_kiến của Phó CT Quốc_Hội_Đỗ_Bá_Tỵ và Chủ tich Hội_đồng Dân_tộc rất xác_đáng , không_chỉ yêu_cầu phải quyết_liệt tiếp_tục giải_quyết đến_cùng những vấn_đề thảm . .",' Vụ_Formosa tiềm_ẩn lâu_dài vấn_đề quốc_phòng - an_ninh ',15
trinh-xuan-thanh_dantri_4,"Dân_trí Phó_Thủ tướng Trương_Hòa_Bình vừa chỉ_đạo Bộ Công an , Thanh_tra Chính_phủ , Bộ Tài chính , Bộ Công thương và Bộ Nội vụ làm rõ các vi_phạm dẫn đến thua_lỗ gần 3.300 tỷ đồng tại Tổng_công_ty cổ_phần xây_lắp dầu_khí Việt_Nam ( PVC ) , xác_định rõ trách_nhiệm trong việc đề_bạt , bổ_nhiệm ông Trịnh_Xuân_Thanh .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,1
trinh-xuan-thanh_dantri_4,"Theo nguồn tin của PV Dân_trí , ông Mai_Tiến_Dũng - Bộ_trưởng , Chủ_nhiệm Văn_phòng Chính_phủ - mới ký văn_bản số 6192/VPCP - V . I gửi Bộ Công an , Thanh_tra Chính_phủ , Bộ Tài chính , Bộ Công thương , Bộ Nội vụ yêu_cầu nhanh_chóng làm rõ các nội_dung liên_quan đến ông Trịnh_Xuân_Thanh - nguyên Phó_Chủ tịch UBND tỉnh Hậu_Giang - để báo_cáo Tổng_Bí thư Nguyễn_Phú_Trọng và Thủ_tướng Nguyễn_Xuân_Phúc .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,2
trinh-xuan-thanh_dantri_4,"Cụ_thể , xét báo_cáo của Bộ Công_Thương tại văn_bản số 305/BCT-TCCB ngày 24/6 , Bộ Công an tại văn_bản số 1531/BCA-V24 ngày 26/6 , Bộ Tài chính tại văn_bản số 521/BTC-TCDN ngày 28/6 , Bộ Nội vụ tại văn_bản số 115/BNV-CQDP ngày 6/7 báo_cáo về những nội_dung liên_quan đến ông Trịnh_Xuân_Thanh , Phó_Thủ tướng Trương_Hòa_Bình chỉ_đạo Bộ Công an khẩn_trương thực_hiện ý_kiến chỉ_đạo của Tổng_Bí thư Nguyễn_Phú_Trọng tại văn_bản số 1578-CV/VPTW của Văn_phòng Trung_ương Đảng về việc chỉ_đạo cơ_quan_chức_năng của Bộ Công an điều_tra làm rõ các vi_phạm dẫn đến thua_lỗ gần 3.300 tỷ đồng giai_đoạn 2012-2013 tại Tổng_công_ty cổ_phần xây_lắp dầu_khí Việt_Nam ( PVC ) , báo_cáo Tổng_Bí thư và Thủ_tướng Chính_phủ .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,3
trinh-xuan-thanh_dantri_4,"Thanh_tra Chính_phủ được giao nhiệm_vụ tiếp_tục làm rõ các vi_phạm trong việc đầu_tư , thực_hiện các dự_án của PVC giai_đoạn 2008-2013 , xác_định rõ trách_nhiệm của tập_thể , cá_nhân có liên_quan , trong đó có trách_nhiệm của người đứng đầu và đề_xuất xử_lý , báo_cáo Thủ_tướng Chính_phủ trong tháng 10 tới .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,4
trinh-xuan-thanh_dantri_4,"Phó_Thủ tướng Trương_Hòa_Bình chỉ_đạo Bộ Tài chính , Bộ Công_Thương xác_định việc lỗ lũy kế gần 3.300 tỷ đồng của PVC giai_đoạn 2012-2013 có bảo_toàn vốn hay không ; có văn_bản gửi Bộ Công an và Thanh_tra Chính_phủ để phối_hợp xử_lý , báo_cáo kết_quả lên Thủ_tướng Chính_phủ trước ngày 5/8 .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,5
trinh-xuan-thanh_dantri_4,"Bộ Nội vụ chủ_trì phối_hợp với các bộ , ngành và các cơ_quan có liên_quan kiểm_tra , kết_luận rõ đúng_sai việc thực_hiện quy_định của Đảng và pháp_luật của Nhà_nước về việc thuyên_chuyển , tiếp_nhận , đề_bạt , bổ_nhiệm cán_bộ đối_với ông Trịnh_Xuân_Thanh ; đồng_thời phối_hợp với Ủy_ban Kiểm_tra Trung_ương trong việc kiểm_tra , kiểm_điểm và xử_lý vi_phạm theo ý_kiến chỉ_đạo của Tổng_Bí thư Nguyễn_Phú_Trọng tại văn_bản số 1578-CV/VPTW , báo_cáo Thủ_tướng Chính_phủ trước ngày 30/8 .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,6
trinh-xuan-thanh_dantri_4,"Như_Dân trí đã phản_ánh trước đó , sau khi xem_xét kết_luận của Ủy_ban Kiểm_tra Trung_ương khi có dấu_hiệu vi_phạm của ông Trịnh_Xuân_Thanh , Tổng_Bí thư Nguyễn_Phú_Trọng hoan_nghênh Ủy_ban Kiểm_tra Trung_ương với tinh_thần làm_việc khẩn_trương , nghiêm_túc , trách_nhiệm , khách_quan , đã chủ_trì , phối_hợp với các cơ_quan có liên_quan kiểm_tra , xem_xét , kết_luận bước_đầu .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,7
trinh-xuan-thanh_dantri_4,"Tổng_Bí thư yêu_cầu các bộ ngành , Ban Đảng , Tập_đoàn Dầu_khí Việt_Nam và tỉnh Hậu_Giang làm tiếp nhiều việc .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,8
trinh-xuan-thanh_dantri_4,"Tổng_Bí thư giao Ban Tổ chức Trung_ương , Ban Thường vụ Đảng_uỷ và lãnh_đạo Tập_đoàn Dầu_khí quốc_gia Việt_Nam , Ban Thường vụ Tỉnh_uỷ Hậu_Giang , Ban cán_sự đảng Bộ Nội vụ có sự tham_gia của Uỷ_ban Kiểm_tra Trung_ương tổ_chức kiểm_điểm , làm rõ trách_nhiệm và xử_lý đối_với tập_thể , cá_nhân có liên_quan về các khuyết_điểm , vi_phạm đã nêu trong kết_luận kiểm_tra của Uỷ_ban Kiểm_tra Trung_ương vừa_qua .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,9
trinh-xuan-thanh_dantri_4,"Ban cán_sự đảng Bộ Nội vụ và Ban Thi đua - Khen_thưởng Trung_ương có sự tham_gia của Uỷ_ban Kiểm_tra Trung_ương được yêu_cầu tổ_chức kiểm_điểm , làm rõ trách_nhiệm và xử_lý đối_với các tập_thể , cá_nhân có khuyết_điểm , vi_phạm trong việc thẩm_định , đề_nghị cấp có thẩm_quyền tặng_thưởng Huân_chương Lao_động trong 2 năm liền ( năm 2009 và 2010 ) và phong_tặng danh_hiệu Anh_hùng Lao_động cho Tổng_Công ty cổ_phần Xây_lắp Dầu_khí Việt_Nam ( năm 2011 ) .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,10
trinh-xuan-thanh_dantri_4,Tổng_Bí thư giao Ban Thường vụ Đảng_uỷ Công_an Trung_ương chỉ_đạo các cơ_quan_chức_năng của ngành công_an điều_tra làm rõ vi_phạm để xảy_ra thua_lỗ gần 3.300 tỷ đồng ( giai_đoạn 2011 - 2013 ) ở Tổng_Công ty cổ_phần Xây_lắp Dầu_khí Việt_Nam .,5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,11
trinh-xuan-thanh_dantri_4,"Đảng_uỷ Công_an Trung_ương cũng được yêu_cầu chỉ_đạo xử_lý các tổ_chức , cá_nhân vi_phạm trong việc cấp biển_số xe công_trái quy_định , rà_soát , thu_hồi biển_số xe công ( biển xanh ) đã được cấp và sử_dụng trái quy_định .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,12
trinh-xuan-thanh_dantri_4,"Đối_với những việc thuộc thẩm_quyền của Uỷ_ban Kiểm_tra Trung_ương đã quyết_định ( tiến_hành quy_trình xem_xét kỷ_luật đối_với ông Trịnh_Xuân_Thanh ) , Tổng_Bí thư yêu_cầu tiếp_tục kiểm_tra , làm rõ trách_nhiệm và xem_xét lại việc kiểm_điểm trách_nhiệm của các tập_thể , cá_nhân để xảy_ra sai_phạm tại Tổng_Công ty cổ_phần Xây_lắp Dầu_khí Việt_Nam .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,13
trinh-xuan-thanh_dantri_4,Tổng_Bí thư nhấn_mạnh nội_dung chỉ_đạo kiểm_tra khi có dấu_hiệu vi_phạm đối_với Ban Thường vụ Đảng_uỷ Tập_đoàn Dầu_khí quốc_gia Việt_Nam và một_số cá_nhân ; kiểm_tra khi có dấu_hiệu vi_phạm đối_với Ban cán_sự đảng Bộ Công thương nhiệm_kỳ 2010 - 2015 và nguyên Uỷ_viên Trung_ương Đảng - nguyên Bí_thư Ban cán_sự đảng Bộ Công thương Vũ_Huy_Hoàng .,5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,14
trinh-xuan-thanh_dantri_4,""" Nhân_dịp "" này chúng_tôi đề_nghị kiểm_tra tất_cả các công_ty thuộc ông Thanh quản_lý ( Công_ty thành_viên và Công_ty liên_kết ) bởi theo chúng_tôi được biết , TCT xây_lắp dầu_khí Việt_Nam đã đầu_tư ( góp vốn ) vào hầu_hết các công_ty trong lĩnh_vực bất_động_sản và các lĩnh_vực ngoài ngành khác , đến giờ_phút này các công_ty có vốn góp của PVC đều thua_lỗ , nợ_nần chống chất giá_trị cổ_phần chỉ còn 1/10 so với lúc góp ban_đầu ( khi góp là 10.000đ/CP nay chỉ 1000 đến 2000 đ/CP ) , PVC đã rút thương_hiệu và thoái vốn tại các công_ty kía song chẳng ma nào mua lại nên nguy_cơ mất vốn tại các công_ty_con của PVC là có_điều sẽ xẩy ra 100%",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,15
trinh-xuan-thanh_dantri_4,"Điều mà công_ty Con_giống Công_ty Mẹ là đều "" hoành_tráng "" về độ "" phá_phách "" , cán_bộ ông nào cũng giàu_sụ , danh_hiệu thì loại gì cũng có ( kể_cả các ông đã vào Tù hay bỏ trốn ) , còn người lao_động thì lao_đao , không việc_làm , không lương , không có chế_độ về BHXH do nợ quá nhiều , tổ_chức Đảng , đoàn_thể hoạt_động bệ_rạc , rất nhiều cán_bộ , công_nhân đã "" tự cứu lấy mình "" bằng bỏ công_ty mà đi .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,16
trinh-xuan-thanh_dantri_4,"Thời_kỳ 2009 đến 2015 , tôi thấy tại đây PVC Việt nam đã t 5huwcj hiên dự_án xây_dựng cỏ sở vật_chất cho Phân_hiệu với số tiền 242 tỷ trong đó có nhiều bất_cập nhưng biets trao_đổi với ai được",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,17
trinh-xuan-thanh_dantri_4,"Nhân_dịp này , 5 cơ_quan đang tiến_hành làm rõ việc thua_lỗ 3300 tỷ tại PVC Việt nam nếu kiểm_tra dự_án này chắc_chắn sẽ có nhiều vấn_đề tiêu_cực xẩy ra , mong các cấp đưa dự_án này vào tầm ngắm",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,18
trinh-xuan-thanh_dantri_4,"Để xem 5 cơ_quan này có xử_lý được sai_phạm tại tập_đoàn dầu_khí hay không , hay lại rút kinh_nghiệm .",5 cơ_quan làm rõ thua_lỗ tại PVC và việc bổ_nhiệm ông Trịnh_Xuân_Thanh,19
yen-bai_vne_5,Chi_cục_trưởng Kiểm_lâm tỉnh Yên_Bái bị cho là cầm súng bắn hai lãnh_đạo tỉnh tại phòng làm_việc rồi tự_sát .,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",1
yen-bai_vne_5,"Khoảng 7h45 sáng 18/8 , ông Đỗ_Cường_Minh , Chi_cục_trưởng Kiểm_lâm tỉnh Yên_Bái đã vào phòng làm_việc của ông Phạm_Duy_Cường ( Bí_thư Tỉnh_ủy Yên_Bái ) và ông Ngô_Ngọc_Tuấn ( Chủ_tịch HĐND kiêm Trưởng_ban Tổ_chức Tỉnh_ủy ) , bắn nhiều phát súng vào hai lãnh_đạo tỉnh","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",2
yen-bai_vne_5,Ông Minh sau đó dùng súng tự_sát ngay tại phòng làm_việc của ông Tuấn .,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",3
yen-bai_vne_5,Các nạn_nhân được đưa vào Bệnh_viện Đa_khoa Yên_Bái .   Trụ_sở Tỉnh_ủy và Bệnh_viện Đa_khoa bị phong_tỏa ngay sau sự_việc .,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",4
yen-bai_vne_5,"Ông Vàng Ả  Sàng , Giám_đốc Bệnh_viện Đa_khoa Yên_Bái , cho_biết Bí_thư Tỉnh_ủy Phạm_Duy_Cường và Chủ_tịch HĐND Ngô_Ngọc_Tuấn đều bị bắn 3 phát vào bụng và ngực , tử_vong trước khi nhập_viện .","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",5
yen-bai_vne_5,"Riêng ông Đỗ_Cường_Minh , tự_sát với một viên đạn_xuyên vùng đầu , nhập_viện trong tình_trạng tim ngừng đập .   Sau khi được cấp_cứu , tim ông Minh đập trở_lại , nhưng tiên_lượng sống_sót thấp .   Đầu giờ chiều nay , gia_đình đã làm thủ_tục đưa ông Minh về nhà lo hậu_sự .","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",6
yen-bai_vne_5,"Ông Ngữ cũng cho_biết , 14h30 chiều tỉnh sẽ họp_báo thông_tin cụ_thể về vụ_việc này .","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",7
yen-bai_vne_5,"Theo kế_hoạch 8h sáng 18/8 , kỳ họp thứ_hai của HĐND tỉnh nhiệm_kỳ 2016-2021 sẽ khai_mạc   tại hội_trường Tỉnh_ủy Yên_Bái","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",8
yen-bai_vne_5,Ông Phạm_Duy_Cường được bầu làm Bí_thư Tỉnh_ủy Yên_Bái ngày 26/2/2015 tại hội_nghị lần thứ 25 của Ban_chấp_hành Đảng_bộ tỉnh Yên_Bái,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",9
yen-bai_vne_5,"Ông Ngô_Ngọc_Tuấn , Chủ_tịch HĐND tỉnh Yên_Bái .","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",10
yen-bai_vne_5,"Ông Ngô_Ngọc_Tuấn , Trưởng_ban Tổ_chức Tỉnh_ủy Yên_Bái được bầu giữ chức Chủ_tịch HĐND tỉnh tại phiên họp của HĐND tỉnh ngày   30/6","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",11
yen-bai_vne_5,"Ông Đỗ_Cường_Minh , Chi_cục_trưởng Kiểm_lâm tỉnh Yên_Bái .","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",12
yen-bai_vne_5,"Tại_sao giọt nước tràn ly ? Chắc là đầy quá , nước đi ra ngoài ! Sự này biết ngỏ cùng ai Chắc có uẩn_khúc từ hai vị này Hồi chuông cảnh_tỉnh từ đây Ăn_ở tình_nghĩa cho đầy , mới nên !","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",13
yen-bai_vne_5,"Bể ly luôn rồi ông ơi , kinh hi bà_con ơi !","Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",14
yen-bai_vne_5,Không ai có quyền cướp_đoạt mạng sống cuả người khác .,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",15
yen-bai_vne_5,Chấn_động cả nước .,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",16
yen-bai_vne_5,Mình là ng yên bái . Sáng nay yên bái đang bình_yên giờ đang nhốn nhao vì tin động_trời,"Bí_thư và Chủ_tịch HĐND tỉnh Yên_Bái bị bắn chết , nghi phạm tự_sát",17
huynh-van-nen_vne_8,"Cùng_với việc đình_chỉ điều_tra bị_can Huỳnh_Văn_Nén , Công_an tỉnh Bình_Thuận cho_biết đã tìm được thủ_phạm giết_hại thiếu_phụ cướp vàng gần 18 năm trước .",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,1
huynh-van-nen_vne_8,"Ngày 28/11 , đại_tá Phạm_Thật - Phó_giám_đốc Công_an tỉnh Bình_Thuận cho_biết , quá_trình trình điều_tra lại vụ_án , cơ_quan công_an đã truy_tìm được thủ_phạm giết bà Lê_Thị_Bông cướp nhẫn vàng cách đây gần 18 năm",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,2
huynh-van-nen_vne_8,"Sáng cùng ngày , VKSND tỉnh Bình_Thuận có quyết_định đình_chỉ điều_tra bị_can đối_với "" người tù lịch_sử "" Huỳnh_Văn_Nén ( ngụ xã Tân_Minh , nay là thị_trấn Tân_Minh )",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,3
huynh-van-nen_vne_8,"Viện xác_định , hành_vi của ông Nén "" không cấu_thành tội_phạm "" , theo Điều 107 Bộ_luật Tố_tụng hình_sự , quy_định những căn_cứ không được khởi_tố vụ_án hình_sự .",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,4
huynh-van-nen_vne_8,"Theo kết_luận của Công_an Bình_Thuận , quá_trình điều_tra lại gặp rất nhiều khó_khăn do hiện_trường đã thay_đổi , một_số người biết vụ_việc đi khỏi địa_phương hoặc không còn nhớ nên nhiều nội_dung yêu_cầu của TAND tối_cao không_thể làm rõ .",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,5
huynh-van-nen_vne_8,"Tuy_nhiên , cảnh_sát xác_định , lời khai nhận tội giết người , cướp tài_sản trong_suốt quá_trình điều_tra , truy_tố và xét_xử của ông Nén "" không có chứng_cứ khác chứng_minh , không khớp với lời khai nhân_chứng và hiện_trường """,Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,6
huynh-van-nen_vne_8,"Ngày 31/8/2000 , TAND tỉnh Bình_Thuận xử sơ_thẩm , tuyên_phạt ông Nén tù chung_thân về tội Giết người , 3 năm tội Cướp tài_sản và 2 năm về tội Cố_ý hủy_hoại tài_sản",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,7
huynh-van-nen_vne_8,"16 năm sau , tháng 11/2014 , bản_án Giám_đốc_thẩm của TAND Tối_cao đã chấp_nhận kháng_nghị của VKSND Tối_cao , tuyên hủy án sơ_thẩm về phần tội_danh và hình_phạt với ông Nén để điều_tra lại .",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,8
huynh-van-nen_vne_8,"Bao_nhiêu nỗi oan_ức , đau_khổ đã bị dồn_nén trong ông giờ đã được giải_thoát",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,9
huynh-van-nen_vne_8,":   Bác này vui_tính nhưng sâu_sắc , tình_cảm !",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,10
huynh-van-nen_vne_8,điều_tra lúc đó bắt người_ta oan giờ người_ta kêu_oan thì thả điều_tra lại mới tìm ra thủ_phạm ...,Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,11
huynh-van-nen_vne_8,"Danh_dự , nhân_phẩm , thời_gian của một con_người , làm_sao bù_đắp cho ông ấy được đây ? ? ?",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,12
huynh-van-nen_vne_8,Dù chỉ 1 ngày trong tù thôi đã thấy khủng_khiếp nói_gì đến 18 năm mà_lại là tù oan,Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,13
huynh-van-nen_vne_8,Thật vui khi ông Huỳnh_Văn_Nén đã được minh_oan,Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,14
huynh-van-nen_vne_8,"Song qua vụ_việc này , mong rằng cơ_quan có thẩm_quyền cần xác_định ai đã làm sai_lệch hồ_sơ và có hình_thức xử_lý nghiêm_minh .",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,15
huynh-van-nen_vne_8,"18 năm x 365 ngày mà ông nén vẫn sống đến ngày hôm_nay , ông sống trong những giờ_phút , tháng năm oan_ức , bị xúc_phạm nhân_phẩm , đắng_cay muôn phần",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,16
huynh-van-nen_vne_8,"Vô_lý thật , không giết người mà phải tù 18 năm",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,17
huynh-van-nen_vne_8,"May cho ông Nén là đã tìm được thủ_phạm vụ giết bà Bông , nếu_không thì sẽ vẫn bị ngồi_tù",Truy_tìm được thủ_phạm trong vụ_án oan Huỳnh_Văn_Nén,18
is_vne_15,Video có cảnh 4 phiến_quân Nhà_nước Hồi_giáo ngồi cười đùa trước tiếng kêu yếu_ớt của một nạn_nhân bị chúng cưỡng_hiếp .,Phiến_quân IS cười đùa trước tiếng kêu của nạn_nhân bị cưỡng_hiếp,1
is_vne_15,Phiến_quân ngồi trên sàn nhà trêu_đùa với quần_áo của một tên khác,Phiến_quân IS cười đùa trước tiếng kêu của nạn_nhân bị cưỡng_hiếp,2
is_vne_15,Video có hình_ảnh một phiến_quân nghi thuộc Nhà_nước Hồi_giáo ( IS ) ngồi khoanh chân trên sàn phòng khách đùa_cợt với thứ được mô_tả là quần_lót của bạn hắn,Phiến_quân IS cười đùa trước tiếng kêu của nạn_nhân bị cưỡng_hiếp,3
